timestamp,robot_state,servo_on,emergency_stopped,safety_stopped,joint_position,joint_velocity,joint_current,joint_temperature,joint_torque,task_position,task_orientation
2026-05-28 11:12:18.116771,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[46.0, 45.0, 47.0, 57.0, 55.0, 57.0]","[0.0, -5.6, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:12:19.153130,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[46.0, 45.0, 46.0, 56.0, 55.0, 57.0]","[0.0, -5.6, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:12:20.196290,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[45.0, 44.0, 46.0, 56.0, 55.0, 57.0]","[0.0, -5.6, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:12:21.243500,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[46.0, 45.0, 47.0, 56.0, 56.0, 57.0]","[0.0, -5.7, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:12:22.283794,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[45.0, 45.0, 47.0, 56.0, 55.0, 57.0]","[0.0, -5.7, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:12:23.327366,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[46.0, 44.0, 47.0, 56.0, 55.0, 57.0]","[0.0, -5.7, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:12:24.353155,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[46.0, 44.0, 47.0, 57.0, 55.0, 57.0]","[0.0, -5.7, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:12:25.392350,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[46.0, 45.0, 47.0, 56.0, 55.0, 57.0]","[0.0, -5.7, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:12:26.438948,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[46.0, 45.0, 47.0, 56.0, 55.0, 58.0]","[0.0, -5.7, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:12:27.475086,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[46.0, 44.0, 47.0, 56.0, 55.0, 57.0]","[0.0, -5.7, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:12:28.515382,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[46.0, 45.0, 47.0, 56.0, 55.0, 57.0]","[0.0, -5.7, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:12:29.555048,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[46.0, 45.0, 47.0, 56.0, 55.0, 58.0]","[0.0, -5.6, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:12:30.580856,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[46.0, 45.0, 46.0, 56.0, 55.0, 57.0]","[0.0, -5.7, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:12:31.587857,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[45.0, 45.0, 47.0, 56.0, 55.0, 57.0]","[0.0, -5.7, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:12:32.633477,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[46.0, 45.0, 47.0, 57.0, 55.0, 56.0]","[0.0, -5.7, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:12:33.667419,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[46.0, 45.0, 47.0, 56.0, 55.0, 57.0]","[0.0, -5.7, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:12:34.701628,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[46.0, 45.0, 46.0, 56.0, 54.0, 57.0]","[0.0, -5.7, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:12:35.745185,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[46.0, 45.0, 47.0, 56.0, 55.0, 57.0]","[0.0, -5.7, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:12:36.771018,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[46.0, 45.0, 47.0, 56.0, 55.0, 57.0]","[0.0, -5.7, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:12:37.802070,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[46.0, 45.0, 46.0, 56.0, 54.0, 57.0]","[0.0, -5.7, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:12:38.844366,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[46.0, 45.0, 47.0, 56.0, 55.0, 57.0]","[0.0, -5.7, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:12:39.888625,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[46.0, 45.0, 47.0, 56.0, 55.0, 57.0]","[0.0, -5.7, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:12:40.932964,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[46.0, 45.0, 47.0, 57.0, 55.0, 58.0]","[0.0, -5.7, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:12:41.971082,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[46.0, 45.0, 47.0, 57.0, 55.0, 57.0]","[0.0, -5.7, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:12:43.009781,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[46.0, 45.0, 47.0, 56.0, 55.0, 57.0]","[0.0, -5.7, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:12:44.049559,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[46.0, 45.0, 47.0, 56.0, 55.0, 57.0]","[0.0, -5.7, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:12:45.090293,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[46.0, 45.0, 46.0, 56.0, 55.0, 57.0]","[0.0, -5.7, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:12:46.130440,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[46.0, 45.0, 47.0, 57.0, 55.0, 57.0]","[0.0, -5.6, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:12:47.170622,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[46.0, 46.0, 47.0, 56.0, 55.0, 57.0]","[0.0, -5.7, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:12:48.211626,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[45.0, 45.0, 47.0, 56.0, 55.0, 57.0]","[0.0, -5.6, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:12:49.254843,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[46.0, 45.0, 47.0, 56.0, 55.0, 57.0]","[0.0, -5.6, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:12:50.300910,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[46.0, 45.0, 46.0, 56.0, 55.0, 57.0]","[0.0, -5.6, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:12:51.343003,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[46.0, 45.0, 47.0, 56.0, 55.0, 58.0]","[0.0, -5.6, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:12:52.374175,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[47.0, 45.0, 47.0, 56.0, 55.0, 57.0]","[0.0, -5.6, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:12:53.417220,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[46.0, 46.0, 46.0, 57.0, 55.0, 57.0]","[0.0, -5.6, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:12:54.464761,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[46.0, 45.0, 46.0, 57.0, 55.0, 57.0]","[0.0, -5.6, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:12:55.510120,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[46.0, 45.0, 47.0, 56.0, 55.0, 57.0]","[0.0, -5.6, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:12:56.552797,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[46.0, 45.0, 47.0, 56.0, 55.0, 57.0]","[0.0, -5.6, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:12:57.587858,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[45.0, 45.0, 47.0, 57.0, 55.0, 57.0]","[0.0, -5.6, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:12:58.618043,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[46.0, 45.0, 47.0, 56.0, 55.0, 57.0]","[0.0, -5.6, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:12:59.652751,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[46.0, 45.0, 46.0, 56.0, 55.0, 57.0]","[0.0, -5.6, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:13:00.687694,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[46.0, 45.0, 46.0, 56.0, 55.0, 57.0]","[0.0, -5.6, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:13:01.720852,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[46.0, 44.0, 47.0, 56.0, 54.0, 57.0]","[0.0, -5.7, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:13:02.745853,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[46.0, 44.0, 46.0, 56.0, 55.0, 57.0]","[0.0, -5.7, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:13:03.768978,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[46.0, 45.0, 46.0, 56.0, 55.0, 57.0]","[0.0, -5.7, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:13:04.815497,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[46.0, 45.0, 47.0, 56.0, 55.0, 57.0]","[0.0, -5.7, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:13:05.859472,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[46.0, 45.0, 46.0, 56.0, 55.0, 57.0]","[0.0, -5.7, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:13:06.899315,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[46.0, 45.0, 47.0, 56.0, 55.0, 57.0]","[0.0, -5.7, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:13:07.943978,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[46.0, 45.0, 46.0, 56.0, 55.0, 57.0]","[0.0, -5.7, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:13:08.986107,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[46.0, 45.0, 46.0, 56.0, 55.0, 57.0]","[0.0, -5.7, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:13:10.020323,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[46.0, 45.0, 47.0, 56.0, 55.0, 57.0]","[0.0, -5.7, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:13:11.066883,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[46.0, 45.0, 47.0, 56.0, 55.0, 57.0]","[0.0, -5.7, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:13:12.110841,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[46.0, 45.0, 47.0, 57.0, 55.0, 57.0]","[0.0, -5.7, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:13:13.149176,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[46.0, 45.0, 46.0, 56.0, 55.0, 57.0]","[0.0, -5.7, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:13:14.183384,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[47.0, 45.0, 46.0, 56.0, 55.0, 57.0]","[0.0, -5.7, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:13:15.224609,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[46.0, 45.0, 46.0, 56.0, 55.0, 57.0]","[0.0, -5.7, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:13:16.259526,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[46.0, 45.0, 46.0, 56.0, 56.0, 57.0]","[0.0, -5.7, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:13:17.292097,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[46.0, 45.0, 46.0, 56.0, 55.0, 57.0]","[0.0, -5.7, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:13:18.327074,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[46.0, 45.0, 47.0, 56.0, 55.0, 57.0]","[0.0, -5.7, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:13:19.362549,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[46.0, 45.0, 46.0, 56.0, 55.0, 58.0]","[0.0, -5.7, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
2026-05-28 11:13:20.404109,STANDALONE RUNNING,True,False,False,"[-0.7, 27.1, 39.9, -1.7, 78.0, 90.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-48.0, 4980.0, -3379.0, -349.0, -226.0, -40.0]","[46.0, 45.0, 47.0, 57.0, 55.0, 57.0]","[0.0, -5.7, -2.7, 0.4, -0.1, 0.0]","[725.5, -10.4, 358.2]","[176.8, -145.0, -92.0]"
